These are the connections for the analogue to digital test:
jumper connecting GP11 to SCLK
jumper connecting GP10 to MOSI
jumper connecting GP9 to MISO
jumper connecting GP8 to CSnA
Potentiometer connections:
  (call 1 and 3 the ends of the resistor and 2 the wiper)
  connect 3 to 3V3
  connect 2 to AD1
  connect 1 to GND
connect GP4 to controlsignal for ESC(electronic speed control) for Brushless Motor
SP=500 KP=1 Kd=0
SP;PV;Y;pos
500;455;45;104
500;455;45;104
500;455;45;104
500;455;45;104
500;455;45;104
500;454;46;104
500;455;45;104
500;455;45;104
500;456;44;104
500;455;45;104
500;455;45;104
500;455;45;104
500;455;45;104
500;455;45;104
500;455;45;104
500;455;45;104
500;455;45;104
500;455;45;104
500;455;45;104
500;455;45;104
500;455;45;104
500;455;45;104
500;455;45;104
500;455;45;104
500;455;45;104
500;455;45;104
500;453;47;104
500;454;46;104
500;453;47;104
500;454;46;104
500;453;47;104
500;453;47;104
500;454;46;104
500;457;43;104
500;456;44;104
500;456;44;104
500;457;43;104
500;458;42;104
500;457;43;104
500;457;43;104
500;458;42;104
500;458;42;104
500;460;40;104
500;458;42;104
500;460;40;104
500;460;40;104
500;459;41;104
500;460;40;104
500;457;43;104
500;460;40;104
500;458;42;104
500;459;41;104
500;461;39;103
500;461;39;103
500;459;41;104
500;460;40;104
500;464;36;103
500;460;40;104
500;461;39;103
500;459;41;104
500;460;40;104
500;461;39;103
500;459;41;104
500;461;39;103
500;459;41;104
500;461;39;103
500;460;40;104
500;459;41;104
500;460;40;104
500;460;40;104
500;460;40;104
500;460;40;104
500;460;40;104
500;463;37;103
500;463;37;103
500;459;41;104
500;459;41;104
500;459;41;104
500;458;42;104
500;460;40;104
500;460;40;104
500;459;41;104
500;464;36;103
500;461;39;103
500;461;39;103
500;460;40;104
500;463;37;103
500;461;39;103
500;460;40;104
500;460;40;104
500;458;42;104
500;461;39;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;463;37;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;461;39;103
500;462;38;103
500;462;38;103
500;462;38;103
500;462;38;103
500;461;39;103
500;462;38;103
500;462;38;103
500;460;40;104
500;461;39;103
500;462;38;103
500;462;38;103
500;462;38;103
500;461;39;103
500;463;37;103
500;463;37;103
500;463;37;103
500;459;41;104
500;462;38;103
500;464;36;103
500;461;39;103
500;461;39;103
500;462;38;103
500;462;38;103
500;461;39;103
500;464;36;103
500;463;37;103
500;462;38;103
500;463;37;103
500;464;36;103
500;464;36;103
500;463;37;103
500;461;39;103
500;462;38;103
500;463;37;103
500;463;37;103
500;465;35;103
500;463;37;103
500;463;37;103
500;462;38;103
500;464;36;103
500;464;36;103
500;464;36;103
500;465;35;103
500;464;36;103
500;464;36;103
500;465;35;103
500;465;35;103
500;465;35;103
500;464;36;103
500;465;35;103
500;465;35;103
500;466;34;103
500;466;34;103
500;466;34;103
500;466;34;103
500;466;34;103
500;466;34;103
500;466;34;103
500;466;34;103
500;466;34;103
500;467;33;103
500;467;33;103
500;467;33;103
500;467;33;103
500;467;33;103
500;467;33;103
500;466;34;103
500;467;33;103
500;465;35;103
500;467;33;103
500;466;34;103
500;466;34;103
500;466;34;103
500;466;34;103
500;466;34;103
500;466;34;103
500;465;35;103
500;465;35;103
500;465;35;103
500;465;35;103
500;466;34;103
500;467;33;103
500;466;34;103
500;466;34;103
500;466;34;103
500;467;33;103
500;468;32;103
500;469;31;103
500;469;31;103
500;469;31;103
500;468;32;103
500;469;31;103
500;470;30;103
500;469;31;103
500;469;31;103
500;470;30;103
500;470;30;103
500;469;31;103
500;469;31;103
500;468;32;103
500;469;31;103
500;470;30;103
500;471;29;102
500;470;30;103
500;470;30;103
500;470;30;103
500;470;30;103
500;469;31;103
500;469;31;103
500;467;33;103
500;470;30;103
500;470;30;103
500;469;31;103
500;470;30;103
500;468;32;103
500;469;31;103
500;469;31;103
500;472;28;102
500;470;30;103
500;468;32;103
500;470;30;103
500;469;31;103
500;470;30;103
500;470;30;103
500;469;31;103
500;470;30;103
500;468;32;103
500;468;32;103
500;469;31;103
500;469;31;103
500;469;31;103
500;469;31;103
500;469;31;103
500;467;33;103
500;469;31;103
500;469;31;103
500;469;31;103
500;470;30;103
500;470;30;103
500;471;29;102
500;468;32;103
500;470;30;103
500;468;32;103
500;468;32;103
500;467;33;103
500;470;30;103
500;468;32;103
500;469;31;103
500;469;31;103
500;468;32;103
500;470;30;103
500;469;31;103
500;469;31;103
500;469;31;103
500;470;30;103
500;470;30;103
500;471;29;102
500;470;30;103
500;470;30;103
500;469;31;103
500;470;30;103
500;470;30;103
500;470;30;103
500;469;31;103
500;470;30;103
500;469;31;103
500;470;30;103
500;470;30;103
500;471;29;102
500;472;28;102
500;472;28;102
500;472;28;102
500;472;28;102
500;472;28;102
500;472;28;102
500;473;27;102
500;473;27;102
500;473;27;102
500;472;28;102
500;473;27;102
500;473;27;102
500;473;27;102
500;472;28;102
500;473;27;102
500;472;28;102
500;474;26;102
500;471;29;102
500;473;27;102
500;471;29;102
500;469;31;103
500;472;28;102
500;472;28;102
500;473;27;102
500;476;24;102
500;472;28;102
500;472;28;102
500;472;28;102
500;472;28;102
500;471;29;102
500;472;28;102
500;474;26;102
500;470;30;103
500;475;25;102
500;474;26;102
500;475;25;102
500;474;26;102
500;474;26;102
500;475;25;102
500;476;24;102
500;474;26;102
500;474;26;102
500;475;25;102
500;475;25;102
500;474;26;102
500;474;26;102
500;473;27;102
500;474;26;102
500;474;26;102
500;474;26;102
500;475;25;102
500;474;26;102
500;474;26;102
500;474;26;102
500;474;26;102
500;472;28;102
500;474;26;102
500;474;26;102
500;475;25;102
500;473;27;102
500;473;27;102
500;473;27;102
500;473;27;102
500;474;26;102
500;474;26;102
500;474;26;102
500;474;26;102
500;475;25;102
500;474;26;102
500;474;26;102
500;474;26;102
500;474;26;102
500;474;26;102
500;474;26;102
500;474;26;102
500;474;26;102
500;474;26;102
500;474;26;102
500;474;26;102
500;474;26;102
500;475;25;102
500;475;25;102
500;475;25;102
500;475;25;102
500;475;25;102
500;475;25;102
500;476;24;102
500;476;24;102
500;477;23;102
500;477;23;102
500;476;24;102
500;477;23;102
500;477;23;102
500;477;23;102
500;477;23;102
500;478;22;102
500;477;23;102
500;476;24;102
500;476;24;102
500;476;24;102
500;477;23;102
500;473;27;102
500;472;28;102
500;478;22;102
500;476;24;102
500;478;22;102
500;477;23;102
500;478;22;102
500;476;24;102
500;476;24;102
500;477;23;102
500;476;24;102
500;477;23;102
500;479;21;102
500;475;25;102
500;477;23;102
500;477;23;102
500;475;25;102
500;475;25;102
500;477;23;102
500;476;24;102
500;476;24;102
500;476;24;102
500;477;23;102
500;478;22;102
500;477;23;102
500;477;23;102
500;475;25;102
500;478;22;102
500;477;23;102
500;477;23;102
500;476;24;102
500;477;23;102
500;474;26;102
500;476;24;102
500;475;25;102
500;476;24;102
500;475;25;102
500;476;24;102
500;474;26;102
500;471;29;102
500;473;27;102
500;474;26;102
500;474;26;102
500;473;27;102
500;469;31;103
500;472;28;102
500;473;27;102
500;474;26;102
500;475;25;102
500;475;25;102
500;476;24;102
500;478;22;102
500;477;23;102
500;478;22;102
500;478;22;102
500;477;23;102
500;478;22;102
500;478;22;102
500;478;22;102
500;478;22;102
500;478;22;102
500;478;22;102
500;479;21;102
500;479;21;102
500;480;20;102
500;480;20;102
500;480;20;102
500;479;21;102
500;480;20;102
500;479;21;102
500;480;20;102
500;480;20;102
500;480;20;102
500;481;19;101
500;481;19;101
500;481;19;101
500;480;20;102
500;481;19;101
500;482;18;101
500;481;19;101
500;481;19;101
500;481;19;101
500;481;19;101
500;481;19;101
500;481;19;101
500;480;20;102
500;480;20;102
500;481;19;101
500;480;20;102
500;482;18;101
500;482;18;101
500;482;18;101
500;481;19;101
500;482;18;101
500;481;19;101
500;479;21;102
500;481;19;101
500;481;19;101
500;481;19;101
500;485;15;101
500;481;19;101
500;480;20;102
500;481;19;101
500;484;16;101
500;482;18;101
500;481;19;101
500;482;18;101
500;482;18;101
500;481;19;101
500;484;16;101
500;482;18;101
500;484;16;101
500;481;19;101
500;483;17;101
500;482;18;101
500;481;19;101
500;482;18;101
500;482;18;101
500;481;19;101
500;482;18;101
500;482;18;101
500;482;18;101
500;482;18;101
500;484;16;101
500;484;16;101
500;484;16;101
500;484;16;101
500;485;15;101
500;485;15;101
500;485;15;101
500;485;15;101
500;484;16;101
500;485;15;101
500;485;15;101
500;485;15;101
500;485;15;101
500;485;15;101
500;486;14;101
500;485;15;101
500;484;16;101
500;485;15;101
500;485;15;101
500;486;14;101
500;486;14;101
500;485;15;101
500;485;15;101
500;486;14;101
500;486;14;101
500;486;14;101
500;485;15;101
500;486;14;101
500;485;15;101
500;485;15;101
500;485;15;101
500;485;15;101
500;485;15;101
500;485;15;101
500;486;14;101
500;486;14;101
500;485;15;101
500;486;14;101
500;485;15;101
500;486;14;101
500;486;14;101
500;485;15;101
500;486;14;101
500;486;14;101
500;486;14;101
500;486;14;101
500;486;14;101
500;485;15;101
500;486;14;101
500;486;14;101
500;484;16;101
500;486;14;101
500;487;13;101
500;485;15;101
500;486;14;101
500;486;14;101
500;484;16;101
500;486;14;101
500;486;14;101
500;486;14;101
500;486;14;101
500;486;14;101
500;486;14;101
500;486;14;101
500;483;17;101
500;484;16;101
500;486;14;101
500;486;14;101
500;484;16;101
500;486;14;101
500;486;14;101
500;485;15;101
500;486;14;101
500;485;15;101
500;486;14;101
500;487;13;101
500;485;15;101
500;484;16;101
500;487;13;101
500;484;16;101
500;484;16;101
500;484;16;101
500;489;11;101
500;485;15;101
500;487;13;101
500;488;12;101
500;489;11;101
500;488;12;101
500;487;13;101
500;487;13;101
500;487;13;101
500;489;11;101
500;487;13;101
500;488;12;101
500;487;13;101
500;486;14;101
500;487;13;101
500;487;13;101
500;487;13;101
500;488;12;101
500;488;12;101
500;488;12;101
500;489;11;101
500;487;13;101
500;488;12;101
500;487;13;101
500;487;13;101
500;488;12;101
500;488;12;101
500;488;12;101
500;487;13;101
500;488;12;101
500;488;12;101
500;488;12;101
500;488;12;101
500;488;12;101
500;489;11;101
500;488;12;101
500;489;11;101
500;488;12;101
500;488;12;101
500;488;12;101
500;488;12;101
500;489;11;101
500;488;12;101
500;489;11;101
500;489;11;101
500;489;11;101
500;489;11;101
500;489;11;101
500;488;12;101
500;488;12;101
500;487;13;101
500;488;12;101
500;487;13;101
500;487;13;101
500;489;11;101
500;489;11;101
500;489;11;101
500;488;12;101
500;488;12;101
500;487;13;101
500;489;11;101
500;488;12;101
500;489;11;101
500;491;9;100
500;489;11;101
500;491;9;100
500;491;9;100
500;491;9;100
500;491;9;100
500;492;8;100
500;492;8;100
500;492;8;100
500;492;8;100
500;493;7;100
500;492;8;100
500;491;9;100
500;492;8;100
500;492;8;100
500;492;8;100
500;492;8;100
500;492;8;100
500;492;8;100
500;493;7;100
500;492;8;100
500;493;7;100
500;493;7;100
500;494;6;100
500;492;8;100
500;493;7;100
500;494;6;100
500;493;7;100
500;493;7;100
500;493;7;100
500;494;6;100
500;493;7;100
500;493;7;100
500;493;7;100
500;493;7;100
500;492;8;100
500;493;7;100
500;493;7;100
500;493;7;100
500;493;7;100
500;492;8;100
500;493;7;100
500;493;7;100
500;492;8;100
500;492;8;100
500;493;7;100
500;493;7;100
500;493;7;100
500;494;6;100
500;493;7;100
500;492;8;100
500;492;8;100
500;493;7;100
500;493;7;100
500;494;6;100
500;491;9;100
500;495;5;100
500;495;5;100
500;495;5;100
500;493;7;100
500;494;6;100
500;494;6;100
500;494;6;100
500;494;6;100
500;493;7;100
500;493;7;100
500;495;5;100
500;494;6;100
500;494;6;100
500;495;5;100
500;495;5;100
500;495;5;100
500;494;6;100
500;494;6;100
500;495;5;100
500;496;4;100
500;494;6;100
500;494;6;100
500;494;6;100
500;494;6;100
500;494;6;100
500;496;4;100
500;495;5;100
500;495;5;100
500;497;3;100
500;495;5;100
500;496;4;100
500;494;6;100
500;495;5;100
500;495;5;100
500;496;4;100
500;497;3;100
500;496;4;100
500;496;4;100
500;496;4;100
500;496;4;100
500;497;3;100
500;497;3;100
500;497;3;100
500;497;3;100
500;497;3;100
500;497;3;100
500;497;3;100
500;496;4;100
500;496;4;100
500;496;4;100
500;496;4;100
500;497;3;100
500;497;3;100
500;497;3;100
500;497;3;100
500;496;4;100
500;497;3;100
500;497;3;100
500;497;3;100
500;498;2;100
500;498;2;100
500;498;2;100
500;496;4;100
500;498;2;100
500;497;3;100
500;498;2;100
500;499;1;100
500;497;3;100
500;496;4;100
500;497;3;100
500;496;4;100
500;497;3;100
500;498;2;100
500;497;3;100
500;496;4;100
500;498;2;100
500;498;2;100
500;497;3;100
500;500;0;100
500;497;3;100
500;498;2;100
500;497;3;100
500;494;6;100
500;500;0;100
500;494;6;100
500;494;6;100
500;501;0;100
500;496;4;100
500;497;3;100
500;497;3;100
500;494;6;100
500;496;4;100
500;497;3;100
500;493;7;100
500;496;4;100
500;497;3;100
500;498;2;100
500;492;8;100
500;496;4;100
500;497;3;100
500;498;2;100
500;497;3;100
500;497;3;100
500;497;3;100
500;497;3;100
500;498;2;100
500;498;2;100
500;497;3;100
500;499;1;100
500;500;0;100
500;499;1;100
500;499;1;100
500;499;1;100
500;499;1;100
500;499;1;100
500;500;0;100
500;499;1;100
500;499;1;100
500;500;0;100
500;499;1;100
500;498;2;100
500;499;1;100
500;499;1;100
500;499;1;100
500;499;1;100
500;499;1;100
500;499;1;100
500;500;0;100
500;500;0;100
500;500;0;100
500;501;0;100
500;501;0;100
500;501;0;100
500;501;0;100
500;501;0;100
500;501;0;100
500;502;0;100
500;499;1;100
500;501;0;100
500;501;0;100
500;501;0;100
500;500;0;100
500;500;0;100
500;500;0;100
500;499;1;100
500;500;0;100
500;501;0;100
500;502;0;100
500;502;0;100
500;502;0;100
500;502;0;100
500;502;0;100
500;502;0;100
500;500;0;100
500;502;0;100
500;503;0;100
500;501;0;100
500;503;0;100
500;503;0;100
500;506;0;100
500;502;0;100
500;502;0;100
500;499;1;100
500;502;0;100
500;504;0;100
500;499;1;100
500;503;0;100
500;503;0;100
500;503;0;100
500;503;0;100
500;503;0;100
500;503;0;100
500;503;0;100
500;503;0;100
500;503;0;100
500;502;0;100
500;500;0;100
500;502;0;100
500;502;0;100
500;502;0;100
500;504;0;100
500;503;0;100
500;504;0;100
500;502;0;100
500;503;0;100
500;504;0;100
500;503;0;100
500;503;0;100
500;504;0;100
500;503;0;100
500;503;0;100
500;503;0;100
500;503;0;100
500;504;0;100
500;504;0;100
500;503;0;100
500;504;0;100
500;503;0;100
500;504;0;100
500;503;0;100
500;504;0;100
500;504;0;100
500;504;0;100
500;504;0;100
500;504;0;100
500;504;0;100
500;504;0;100
500;505;0;100
500;505;0;100
500;505;0;100
500;505;0;100
500;505;0;100
500;505;0;100
500;505;0;100
500;505;0;100
500;505;0;100
500;505;0;100
500;504;0;100
500;505;0;100
500;504;0;100
500;505;0;100
500;505;0;100
500;505;0;100
500;505;0;100
500;504;0;100
500;505;0;100
500;504;0;100
500;504;0;100
500;504;0;100
500;504;0;100
500;505;0;100
500;505;0;100
500;506;0;100
500;507;0;100
500;507;0;100
500;505;0;100
500;506;0;100
500;504;0;100
500;505;0;100
500;506;0;100
500;506;0;100
500;509;0;100
500;506;0;100
500;506;0;100
500;509;0;100
500;505;0;100
500;507;0;100
500;506;0;100
500;506;0;100
500;507;0;100
500;505;0;100
500;504;0;100
500;505;0;100
500;506;0;100
500;505;0;100
500;506;0;100
500;505;0;100
500;506;0;100
500;506;0;100
500;507;0;100
500;506;0;100
500;506;0;100
500;504;0;100
500;505;0;100
500;506;0;100
500;505;0;100
500;505;0;100
500;506;0;100
500;506;0;100
500;505;0;100
500;506;0;100
500;505;0;100
500;506;0;100
500;505;0;100
500;506;0;100
500;506;0;100
500;506;0;100
500;506;0;100
500;506;0;100
500;506;0;100
500;507;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;508;0;100
500;509;0;100
500;508;0;100
500;509;0;100
500;510;0;100
500;510;0;100
500;510;0;100
500;510;0;100
500;511;0;100
500;510;0;100
500;511;0;100
500;509;0;100
500;510;0;100
500;511;0;100
500;513;0;100
500;511;0;100
500;511;0;100
500;510;0;100
500;508;0;100
500;510;0;100
500;510;0;100
500;511;0;100
500;512;0;100
500;511;0;100
500;511;0;100
500;513;0;100
500;511;0;100
500;512;0;100
500;512;0;100
500;510;0;100
500;511;0;100
500;512;0;100
500;513;0;100
500;513;0;100
500;512;0;100
500;511;0;100
500;512;0;100
500;510;0;100
500;514;0;100
500;512;0;100
500;511;0;100
500;511;0;100
500;511;0;100
500;511;0;100
500;509;0;100
500;512;0;100
500;513;0;100
500;512;0;100
500;511;0;100
500;514;0;100
500;512;0;100
500;512;0;100
500;510;0;100
500;512;0;100
500;511;0;100
500;512;0;100
500;512;0;100
500;513;0;100
500;511;0;100
500;511;0;100
500;511;0;100
500;511;0;100
500;512;0;100
500;511;0;100
500;512;0;100
500;510;0;100
500;511;0;100
500;512;0;100
500;512;0;100
500;512;0;100
500;512;0;100
500;511;0;100
500;511;0;100
500;512;0;100
500;512;0;100
500;512;0;100
500;512;0;100
500;512;0;100
500;512;0;100
500;512;0;100
500;513;0;100
500;513;0;100
500;512;0;100
500;512;0;100
500;512;0;100
500;512;0;100
500;513;0;100
500;512;0;100
500;513;0;100
500;513;0;100
500;514;0;100
500;514;0;100
500;514;0;100
500;513;0;100
500;512;0;100
500;514;0;100
500;514;0;100
500;513;0;100
500;515;0;100
500;514;0;100
500;514;0;100
500;512;0;100
500;514;0;100
500;514;0;100
500;516;0;100
500;515;0;100
500;514;0;100
500;514;0;100
500;513;0;100
500;514;0;100
500;514;0;100
500;514;0;100
500;512;0;100
500;514;0;100
500;514;0;100
500;514;0;100
500;514;0;100
500;514;0;100
500;515;0;100
500;514;0;100
500;514;0;100
500;513;0;100
500;515;0;100
500;514;0;100
500;515;0;100
500;513;0;100
500;515;0;100
500;514;0;100
500;514;0;100
500;516;0;100
500;516;0;100
500;517;0;100
500;516;0;100
500;517;0;100
500;517;0;100
500;517;0;100
500;517;0;100
500;518;0;100
500;515;0;100
500;517;0;100
500;517;0;100
500;518;0;100
500;518;0;100
500;517;0;100
500;517;0;100
500;517;0;100
500;517;0;100
500;517;0;100
500;517;0;100
500;517;0;100
500;516;0;100
500;515;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;517;0;100
500;516;0;100
500;516;0;100
500;517;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;516;0;100
500;515;0;100
500;515;0;100
500;515;0;100
500;516;0;100
500;519;0;100
500;516;0;100
500;517;0;100
500;519;0;100
500;515;0;100
500;515;0;100
500;515;0;100
500;515;0;100
500;515;0;100
500;517;0;100
500;516;0;100
500;515;0;100
500;516;0;100
500;515;0;100
500;518;0;100
500;515;0;100
500;516;0;100
500;514;0;100
500;514;0;100
500;515;0;100
500;515;0;100
500;514;0;100
500;515;0;100
500;515;0;100
500;515;0;100
500;514;0;100
500;516;0;100
500;515;0;100
500;515;0;100
500;514;0;100
500;515;0;100
500;515;0;100
500;513;0;100
500;517;0;100
500;515;0;100
500;512;0;100
500;515;0;100
500;514;0;100
500;514;0;100
500;513;0;100
500;514;0;100
500;512;0;100
500;513;0;100
500;513;0;100
500;513;0;100
500;516;0;100
500;517;0;100
500;519;0;100
500;518;0;100
500;518;0;100
500;520;0;100
500;519;0;100
500;520;0;100
500;519;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;519;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;519;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;519;0;100
500;519;0;100
500;519;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;519;0;100
500;519;0;100
500;520;0;100
500;522;0;100
500;520;0;100
500;522;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;521;0;100
500;519;0;100
500;522;0;100
500;521;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;521;0;100
500;521;0;100
500;521;0;100
500;521;0;100
500;518;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;519;0;100
500;521;0;100
500;520;0;100
500;519;0;100
500;520;0;100
500;521;0;100
500;520;0;100
500;517;0;100
500;520;0;100
500;521;0;100
500;520;0;100
500;519;0;100
500;518;0;100
500;520;0;100
500;519;0;100
500;520;0;100
500;521;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;519;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;521;0;100
500;520;0;100
500;522;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;520;0;100
500;521;0;100
500;521;0;100
500;521;0;100
500;524;0;100
500;522;0;100
500;523;0;100
500;522;0;100
500;521;0;100
500;523;0;100
500;521;0;100
500;523;0;100
500;523;0;100
500;522;0;100
500;523;0;100
500;522;0;100
500;522;0;100
500;522;0;100
500;521;0;100
500;523;0;100
500;522;0;100
500;522;0;100
500;523;0;100
500;521;0;100
500;523;0;100
500;524;0;100
500;525;0;100
500;525;0;100
500;523;0;100
500;524;0;100
500;523;0;100
500;523;0;100
500;523;0;100
500;524;0;100
500;524;0;100
500;524;0;100
500;522;0;100
500;524;0;100
500;522;0;100
500;524;0;100
500;525;0;100
500;525;0;100
500;523;0;100
500;524;0;100
500;524;0;100
500;524;0;100
500;524;0;100
500;524;0;100
500;520;0;100
500;523;0;100
500;523;0;100
500;524;0;100
500;523;0;100
500;523;0;100
500;523;0;100
500;524;0;100
500;522;0;100
500;522;0;100
500;523;0;100
500;525;0;100
500;525;0;100
500;526;0;100
500;525;0;100
500;526;0;100
500;525;0;100
500;525;0;100
500;525;0;100
500;527;0;100
500;527;0;100
500;527;0;100
500;527;0;100
500;527;0;100
500;528;0;100
500;527;0;100
500;527;0;100
500;527;0;100
500;528;0;100
500;527;0;100
500;527;0;100
500;528;0;100
500;527;0;100
500;527;0;100
500;527;0;100
500;527;0;100
500;527;0;100
500;527;0;100
500;526;0;100
500;528;0;100
500;527;0;100
500;528;0;100
500;528;0;100
500;527;0;100
500;527;0;100
500;526;0;100
500;530;0;100
500;529;0;100
500;526;0;100
500;527;0;100
500;528;0;100
500;525;0;100
500;528;0;100
500;527;0;100
500;527;0;100
500;529;0;100
500;527;0;100
500;527;0;100
500;527;0;100
500;528;0;100
500;527;0;100
500;528;0;100
500;525;0;100
500;526;0;100
500;525;0;100
500;526;0;100
500;526;0;100
500;525;0;100
500;526;0;100
500;525;0;100
500;526;0;100
500;525;0;100
500;525;0;100
500;528;0;100
500;527;0;100
500;528;0;100
500;527;0;100
500;527;0;100
500;527;0;100
500;527;0;100
500;527;0;100
500;526;0;100
500;528;0;100
500;527;0;100
500;527;0;100
500;528;0;100
500;528;0;100
500;528;0;100
500;528;0;100
500;527;0;100
500;527;0;100
500;527;0;100
500;528;0;100
500;528;0;100
500;528;0;100
500;528;0;100
500;528;0;100
500;528;0;100
500;528;0;100
500;528;0;100
500;528;0;100
500;528;0;100
500;528;0;100
500;529;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;529;0;100
500;530;0;100
500;531;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;531;0;100
500;530;0;100
500;529;0;100
500;529;0;100
500;530;0;100
500;530;0;100
500;532;0;100
500;528;0;100
500;531;0;100
500;532;0;100
500;529;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;532;0;100
500;530;0;100
500;531;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;529;0;100
500;530;0;100
500;530;0;100
500;528;0;100
500;531;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;531;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;533;0;100
500;531;0;100
500;531;0;100
500;529;0;100
500;530;0;100
500;530;0;100
500;532;0;100
500;531;0;100
500;530;0;100
500;530;0;100
500;528;0;100
500;528;0;100
500;532;0;100
500;529;0;100
500;529;0;100
500;529;0;100
500;530;0;100
500;530;0;100
500;529;0;100
500;529;0;100
500;529;0;100
500;529;0;100
500;527;0;100
500;528;0;100
500;529;0;100
500;528;0;100
500;528;0;100
500;529;0;100
500;529;0;100
500;528;0;100
500;529;0;100
500;528;0;100
500;528;0;100
500;528;0;100
500;528;0;100
500;528;0;100
500;528;0;100
500;528;0;100
500;529;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;530;0;100
500;529;0;100
500;531;0;100
500;530;0;100
500;531;0;100
500;530;0;100
500;531;0;100
500;530;0;100
500;531;0;100
500;531;0;100
500;531;0;100
500;532;0;100
500;531;0;100
500;532;0;100
500;532;0;100
500;532;0;100
500;532;0;100
500;533;0;100
500;533;0;100
500;532;0;100
500;533;0;100
500;534;0;100
500;532;0;100
500;534;0;100
500;531;0;100
500;530;0;100
500;533;0;100
500;534;0;100
500;537;0;100
500;535;0;100
500;533;0;100
500;533;0;100
500;533;0;100
500;534;0;100
500;533;0;100
500;533;0;100
500;534;0;100
500;534;0;100
500;534;0;100
500;534;0;100
500;533;0;100
500;534;0;100
500;535;0;100
500;535;0;100
500;534;0;100
500;534;0;100
500;536;0;100
500;535;0;100
500;535;0;100
500;536;0;100
500;533;0;100
500;536;0;100
500;535;0;100
500;534;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;536;0;100
500;535;0;100
500;536;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;536;0;100
500;536;0;100
500;537;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;536;0;100
500;535;0;100
500;535;0;100
500;536;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;536;0;100
500;535;0;100
500;535;0;100
500;536;0;100
500;535;0;100
500;536;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;536;0;100
500;536;0;100
500;536;0;100
500;536;0;100
500;537;0;100
500;534;0;100
500;535;0;100
500;536;0;100
500;536;0;100
500;536;0;100
500;534;0;100
500;536;0;100
500;537;0;100
500;536;0;100
500;535;0;100
500;535;0;100
500;536;0;100
500;535;0;100
500;535;0;100
500;536;0;100
500;535;0;100
500;535;0;100
500;536;0;100
500;532;0;100
500;534;0;100
500;531;0;100
500;533;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;535;0;100
500;537;0;100
500;535;0;100
500;535;0;100
500;534;0;100
500;534;0;100
500;537;0;100
500;533;0;100
500;534;0;100
500;534;0;100
500;535;0;100
500;536;0;100
500;534;0;100
500;535;0;100
500;535;0;100
500;536;0;100
